plt_cn	subp	ref.volume	pred.vol_k1	pred.vol_k5	pred.vol_k10	pred.vol_k15	pred.vol_k18	pred.vol_k22	xAlb	yAlb	tcap_B	tcap_G	tcap_W
55502446010661	2	926.106	1645.041	1179.9102	1638.1354	1912.761	1867.619278	1781.533773	806767.37	2660312.7	3801.37207	2893.85376	0.9016
55502446010661	3	1333.228	3077.643	1693.4932	1554.0098	1433.350267	1529.413333	1584.791909	806799.05	2660257.84	3567.10498	2600.175537	-166.592606
55502446010661	4	1281.616	739.015	944.2938	921.5769	991.706333	1043.790778	1004.411455	806735.7	2660257.84	3929.728271	2981.340576	-72.871902
55504049010661	2	1688.752	1866.177	1819.7264	1810.4835	1970.982667	1795.7855	1797.096682	798781.93	2657514.82	2603.109863	1580.18335	-76.514397
55504049010661	3	708.396	4722.28	2618.0372	2110.0614	2228.7078	2046.954778	1910.128364	798813.6	2657459.96	3098.696289	2123.313232	171.025406
55504049010661	4	474.813	1526.081	1110.5114	1411.1377	1654.0524	1591.064111	1784.122227	798750.25	2657459.96	3074.315918	1930.723145	39.290298
55504693010661	1	1512.637	696.658	1033.5082	1504.9631	1900.929933	1683.901889	1593.020045	812983.1	2667225.81	2690.149414	1846.464844	-204.469406
55504693010661	2	491.748	663.887	2486.5146	2161.1302	1750.201733	1725.667556	1828.509545	812983.1	2667262.38	2810.040283	2057.855225	-7.3827
55504693010661	3	2055.717	1026.234	1068.4928	1745.9209	1827.210267	1752.151167	1747.441545	813014.78	2667207.52	2562.398193	1827.892944	116.278603
55504693010661	4	1302.625	157.758	1571.5946	1923.1011	1615.532333	1622.5465	1647.631955	812951.43	2667207.52	2697.982422	1805.221069	-103.843803
55505418010661	1	302.636	1666.068	2226.0002	1324.4013	1515.2456	1604.051111	1558.469136	812246.45	2661569.14	2218.471436	1366.969604	-23.1998
55505418010661	2	299.96	2205.589	2694.7666	2067.7102	1813.178933	1600.098611	1666.257727	812246.45	2661605.71	2456.175537	1551.973877	6.8179
55505418010661	3	1017.595	2352.812	1576.5432	1608.1855	1500.853933	1396.660389	1512.511182	812278.12	2661550.85	2203.96875	1539.784668	61.057899
55505418010661	4	974.587	2869.96	1568.852	1329.5627	1395.0914	1293.771722	1377.732045	812214.77	2661550.85	2532.763916	1705.467163	-1.3098
55506152010661	1	1590.49	51.973	2315.499	2071.7483	1899.889067	1978.778444	2113.053182	818884.37	2659540.68	2880.836182	2207.115234	106.565903
55506152010661	2	2007.499	1948.745	1431.32	1936.5459	1843.502667	1937.027833	1996.307318	818884.37	2659577.26	3253.060059	2359.082275	87.751602
55506152010661	3	192.914	1921.788	2294.7316	2231.8898	2037.633333	1956.062111	1967.518955	818916.05	2659522.39	3142.090576	2391.308105	66.3489
55506152010661	4	2134.983	1675.777	2460.8046	2265.7131	2157.406133	2038.8415	1906.309909	818852.7	2659522.39	2633.762451	1602.916748	-236.123306
55506981010661	1	1592.852	915.781	1567.1828	2305.687	1942.550133	1923.210389	2022.988545	781660.8	2654272.1	4067.525635	3225.376221	81.618797
55506981010661	2	904.074	3233.416	1910.9598	2305.687	2063.8652	2069.646889	1791.193273	781660.8	2654308.68	4063.313232	3212.619873	127.218399
55506981010661	3	2036.132	176.421	2239.7746	1933.6907	1821.879333	1990.910333	1842.683091	781692.48	2654253.81	4046.189697	3178.286621	41.2775
55506981010661	4	96.932	920.958	1162.7694	902.0584	994.215667	1206.178056	1210.425409	781629.13	2654253.81	3951.883301	3067.424805	40.328499
55507569010661	3	605.935	1020.569	1324.761	1521.9924	2119.164133	2050.0735	1990.017273	779455.42	2650176.03	3490.238281	1835.789917	-493.729797
55507886010661	1	1184.838	1247.069	1493.302	1292.3039	1386.125467	1395.483333	1498.246182	793121.08	2650824.23	3322.921143	2325.863037	-143.585007
55507886010661	2	3061.751	1722.608	1670.2162	1596.626	1828.840533	1766.726833	1782.734909	793121.08	2650860.81	3370.508789	2445.157959	-40.637199
55507886010661	3	1669.836	1722.608	2008.6724	2178.3614	1753.388333	1751.888833	1756.761409	793152.76	2650805.95	3421.797607	2441.745117	-7.8389
55507886010661	4	714.167	3259.403	1886.9032	1837.8873	1992.412933	1883.808778	1857.005045	793089.41	2650805.95	3244.004395	2281.836426	-65.755402
55508422010661	1	169.312	1166.33	1819.3414	1802.2919	1722.1824	2002.539944	1919.324364	798566.37	2649167.2	3377.289795	2659.730713	197.131805
55508422010661	2	3138.654	932.492	1331.3924	1766.078	1834.942933	1757.59	1810.668136	798566.37	2649203.78	3187.577148	2410.883301	67.844704
55508422010661	3	1767.006	909.937	1367.6358	1206.7668	1457.383067	1711.581389	1632.189955	798598.05	2649148.91	3439.261475	2624.680664	73.7957
55508422010661	4	1549.944	1632.006	1486.2272	1785.6677	1747.2758	1766.675278	1944.204091	798534.7	2649148.91	3421.231689	2556.259766	-41.3829
55509232010661	1	1906.672	1477.834	1635.5016	1943.2746	1724.231733	1610.550667	1551.553364	802875.68	2651664.11	2898.906738	2014.623413	-28.740101
55509232010661	2	2563.054	1882.321	1976.0734	1961.495	1650.060067	1840.171222	1760.505136	802875.68	2651700.69	2776.818848	2014.640747	45.2644
55509232010661	3	3096.799	478.17	1684.2408	1821.5424	1665.042067	1637.955833	1690.375409	802907.36	2651645.83	2831.7854	1906.982422	-40.570599
55509232010661	4	2792.043	265.85	2281.9772	2098.4273	1915.488267	1802.798278	1690.918045	802844.01	2651645.83	2903.862793	2044.10437	-20.5627
55510381010661	1	94.919	932.492	1951.6568	1827.6856	1808.691867	1991.798333	2005.375227	806898.51	2649841.89	3229.466797	2387.411865	48.909599
55510381010661	2	1589.897	1044.826	1821.775	1493.4349	1557.0316	1857.307278	1849.234318	806898.51	2649878.47	3092.300781	2211.221924	-6.3934
55510381010661	4	125.82	2862.401	1853.9544	1675.5157	1501.034067	1428.646944	1588.0785	806866.83	2649823.6	3365.415527	2400.392578	-90.338898
55511294010661	1	142.507	661.719	1954.4756	1580.3438	1530.1746	1600.591056	1445.779682	817199.41	2655459.37	2172.375488	1439.390503	16.4314
55511294010661	2	58.219	921.235	2124.7856	2000.7035	1772.1792	1697.025889	1597.198091	817199.41	2655495.95	2213.242432	1404.760864	-105.249397
55511294010661	3	233.873	693.497	1976.8604	2201.1369	2238.158467	2075.081611	1809.958818	817231.09	2655441.08	1935.577026	1273.228882	96.037697
55511294010661	4	13.404	4702.567	1951.9848	1863.2617	1644.768467	1561.243111	1602.400455	817167.74	2655441.08	2529.43042	1756.696411	-61.600498
55511910010661	1	696.658	1512.637	2670.4514	1892.5058	1617.1352	1589.043778	1452.080091	821850.59	2653037.53	2639.2146	1868.729492	-145.874405
55511910010661	2	2103.453	2801.303	2226.8854	1843.4567	1987.8436	1887.984389	1978.118182	821850.59	2653074.11	3148.48877	2318.61377	20.581499
55511910010661	3	931.781	700.973	1251.6364	1849.8711	1714.566533	1581.259333	1657.889909	821882.27	2653019.24	2762.362549	1907.747803	-37.7719
55511910010661	4	265.85	2792.043	2883.3494	2393.9304	2182.7858	1944.305111	1865.709	821818.92	2653019.24	2896.131592	2053.951416	-29.322001
55512616010661	1	1258.265	1581.416	1230.6672	1857.8253	1747.928733	1743.776944	1649.839682	787568.34	2643001.43	3782.122314	2873.365967	-14.753
55512616010661	2	1248.861	307.215	1788.3992	1608.4614	1373.870933	1433.482667	1377.308955	787568.34	2643038.01	3843.369141	2905.855225	-75.040802
55512616010661	3	857.511	2681.939	1168.2608	1546.4483	1352.650533	1242.408278	1228.219545	787600.02	2642983.14	3996.470703	2961.974121	-126.583
55512616010661	4	1072.538	536.411	1544.5706	1478.5006	1552.600133	1494.594278	1517.270636	787536.66	2642983.14	3795.768311	2827.392334	-53.637901
55513227010661	1	2282.625	644.204	1563.3516	1905.6283	1731.122	1967.195111	1951.718045	798823.41	2637968.17	2342.540283	1489.517578	50.534801
55513227010661	2	1418.702	160.529	572.8434	1045.5496	1533.5872	1490.022222	1428.489773	798823.41	2638004.74	2294.48291	1330.247559	-196.216003
55513227010661	3	2565.273	1695.606	2231.1072	1356.3337	1538.013667	1618.428944	1672.679455	798855.09	2637949.88	2157.184326	1283.105957	-85.584198
55513227010661	4	2205.589	299.96	1663.4008	1618.1686	1734.169667	1584.555889	1687.160818	798791.73	2637949.88	2424.38208	1587.998535	25.901199
55514329010661	1	2461.937	1463.338	1936.1798	1923.4056	2052.425267	1973.383056	1707.892818	799917.92	2643187.42	1855.472534	1177.965454	98.8964
55514329010661	2	1696.412	3181.257	1952.4572	1990.8449	1500.690067	1807.498222	1714.433455	799917.92	2643223.99	1747.113037	1021.436707	58.369301
55514329010661	3	2803.945	3181.257	1936.1798	1916.4116	1858.6426	2028.618556	1862.452682	799949.59	2643169.13	1786.907471	1152.051758	177.531006
55514329010661	4	1959.689	795.991	2433.8632	2064.1665	1902.072467	1918.116611	1754.087818	799886.24	2643169.13	2393.466553	1582.582397	-119.291702
55515730010661	1	1844.453	740.703	2235.7976	1902.7887	1940.0898	1810.2305	1832.038045	809130.91	2642065.63	3228.395264	2210.15332	-143.650894
55515730010661	2	2652.72	1702.518	905.0656	1170.7003	1405.074933	1409.495389	1430.837909	809130.91	2642102.21	3312.543457	2223.075439	-167.889099
55515730010661	3	1921.124	1526.081	1504.9564	1758.2367	2294.610533	2284.751833	2043.789364	809162.59	2642047.35	2965.018066	2075.525391	-62.084801
55515730010661	4	1037.266	2223.562	2048.8264	2059.4703	2175.863867	2056.264889	1992.026227	809099.24	2642047.35	3115.004395	2149.111328	-119.465302
55516650010661	1	2237.352	1302.847	2146.072	2260.2749	2124.6104	2034.587333	1911.615545	823770.89	2645060.19	3131.024902	2252.686768	-37.644901
55516650010661	2	1309.281	1425.532	1540.6378	1625.3671	1676.889467	1616.589778	1657.308455	823770.89	2645096.77	3032.359131	2188.014404	-51.137402
55516650010661	3	2696.679	1589.897	1227.0776	1595.3934	1645.951067	1656.535333	1811.151545	823802.57	2645041.9	3088.488281	2192.959229	-62.5714
55516650010661	4	1802.274	5879.257	1748.6196	1790.9186	1831.0774	1839.472556	1869.112727	823739.21	2645041.9	2843.479736	2041.297852	-13.2366
55517653010661	3	3956.151	2209.223	1386.8836	1559.6133	1600.185133	1640.334	1683.2985	804890.89	2636481.64	3000.276123	2162.097412	7.7148
55517653010661	4	3766.946	1295.673	1972.1194	1511.1626	1395.949867	1685.722278	1752.688	804827.54	2636481.64	3020.377197	2272.151367	111.842903
55518103010661	3	363.9	2654.041	1888.3832	1982.2586	1847.127933	2149.987944	1955.099727	813886.56	2636616.79	3761.373291	2825.25293	103.004799
55518776010661	1	999.146	3107.549	2557.6506	2067.3685	1951.161667	1775.223222	1822.893136	820736.14	2635095.15	2527.153076	1575.112183	-150.5755
55518776010661	2	2149.74	3733.868	1447.2934	1968.1077	1860.980267	1867.759278	1753.344864	820736.14	2635131.72	2729.082031	1725.561523	-150.291306
55518776010661	3	578.261	5871.378	2376.2164	1744.5232	1535.659133	1597.040333	1642.6275	820767.82	2635076.86	3231.975342	1943.598633	-132.350098
55518776010661	4	1535.026	3471.405	1793.7928	1767.897	2016.503	1916.313389	1747.752773	820704.46	2635076.86	2764.327637	1978.435059	38.535702
55519831010661	1	823.824	4108.934	2724.2474	1782.8115	1743.516533	1674.704444	1618.746591	824997.29	2632495.93	1969.717041	1169.077271	-44.039902
55519831010661	2	6424.234	1666.068	826.3932	808.4172	1001.3586	1012.516944	1034.358091	824997.29	2632532.51	2219.160156	1402.89624	-21.537201
55519831010661	3	2738.568	1749.572	1865.9728	1098.9103	1254.2546	1201.111722	1199.982545	825028.97	2632477.65	2081.138672	1455.443481	90.587196
55519831010661	4	1460.259	2600.691	2527.6888	2210.2173	1946.9796	1792.148833	1800.046682	824965.62	2632477.65	1887.473145	1167.310181	-54.308399
55520453010661	1	1854.969	1755.917	1809.5776	1867.5564	1946.076067	2040.324278	2017.437455	780481.27	2668509.19	4261.40918	3321.745117	100.949097
55520453010661	2	2089.696	4996.654	2969.2276	2271.772	1926.977933	1745.432889	1528.796182	780481.27	2668545.76	4006.335205	3124.536865	126.632599
55520453010661	3	1596.835	536.176	647.563	956.0122	924.307333	859.221444	951.741455	780512.94	2668490.9	3861.335205	3028.231201	58.1684
55520453010661	4	809.014	2784.432	1774.6232	1809.4136	2183.8684	2040.324278	1866.976818	780449.59	2668490.9	4154.977539	3350.951904	166.462799
55521817010661	1	269.95	3096.799	2452.4986	2331.8137	2180.9168	2116.371444	2175.761091	792547.55	2659576.87	2886.45459	1927.89624	-34.8512
55521817010661	2	804.48	3096.799	2293.4734	2183.4867	2056.899333	1902.278111	2037.277045	792547.55	2659613.44	2873.584229	1925.77063	-16.842199
55521817010661	3	28.918	1766.199	1314.9206	1525.9818	1445.210333	1684.083389	1836.864591	792579.23	2659558.58	2745.73291	1860.364746	-18.0137
55521817010661	4	1477.834	3304.926	1750.302	1600.7642	1930.871067	1836.527056	1732.331682	792515.88	2659558.58	2919.476074	1995.94043	-16.584999
55522403010661	1	73.458	150.302	1390.7534	1878.989	1846.657667	1759.149	1745.186909	801842.56	2658382.98	2669.908203	1437.120239	-103.798897
55522403010661	4	899.697	488.859	587.4888	847.9828	1081.4626	1289.582778	1239.578455	801810.88	2658364.69	2534.328613	1374.630493	-286.978394
55522586010661	1	2784.432	809.014	1109.712	1227.7173	1840.865533	1791.151167	1622.239773	818852.88	2663737.01	4191.418945	3369.320312	207.6185
55522586010661	2	3220.947	809.014	1493.0782	1227.7173	1760.1678	1791.151167	1622.239773	818852.88	2663773.58	4158.361328	3387.424072	237.8246
55522586010661	3	1686.488	394.867	991.6322	1132.1086	1019.421933	967.601278	955.037818	818884.56	2663718.72	3898.744141	2970.53418	33.188801
55522586010661	4	3233.416	3139.485	2161.8972	2272.435	1769.2766	1660.598389	1493.846091	818821.2	2663718.72	4043.060791	3204.115479	145.910507
55524797010661	1	169.977	1295.433	1492.0126	1503.4045	1666.245333	1841.309222	1789.179	787510.86	2650855.13	3647.967041	2697.348877	-93.191399
55524797010661	2	1371.041	1295.433	1415.9284	1587.5581	1565.385467	1858.926944	1808.642182	787510.86	2650891.71	3656.803223	2706.460938	-116.191399
55524797010661	3	1156.764	1507.014	1658.6396	1574.5136	1495.784133	1462.562	1378.917364	787542.54	2650836.85	3839.66748	2914.794922	-24.603399
55524797010661	4	1986.991	1199.107	1157.9064	1507.1752	2066.892667	1914.985444	1811.783682	787479.19	2650836.85	3700.072021	2759.302002	-63.2831
55525403010661	1	740.703	1844.453	2298.5976	2033.177	2151.285	2082.111778	2036.663273	785040.86	2647848.51	3235.849365	2153.491455	-115.770401
55525403010661	2	1220.333	714.167	2231.4662	1914.2826	1988.277533	1918.975944	1917.383364	785040.86	2647885.09	3255.60791	2242.644775	-54.805199
55525403010661	3	995.235	243.939	1785.369	1947.957	1850.872067	1991.913778	1796.125364	785072.54	2647830.23	2833.262939	2054.52002	102.791199
55525403010661	4	877.086	1702.518	1634.2152	1339.7935	1586.136733	1509.456389	1520.453136	785009.19	2647830.23	3377.281494	2183.450439	-220.498306
55525848010661	3	2223.562	3314.326	1796.0962	1846.3506	1989.107333	1906.503	2011.086318	808562.82	2641426.66	3046.233887	2131.187012	-143.965897
55526227010661	1	1624.224	1802.274	2112.394	1926.4208	1815.456667	1937.0465	1881.896045	784437.45	2632396.03	2842.40332	2022.527222	-44.414902
55526227010661	2	828.876	269.054	1927.6902	2162.0626	1911.899667	1990.646944	1935.294773	784437.45	2632432.6	2329.37207	1535.360352	-33.530499
55526227010661	3	1685.363	156.639	1988.3674	1497.2836	1711.0412	1669.075444	1552.412636	784469.13	2632377.74	2342.689209	1659.30188	143.1427
55526227010661	4	1894.076	3314.326	2082.125	1619.1705	1753.439467	1714.297889	2053.435591	784405.78	2632377.74	2997.763428	2058.11377	-112.161797
55527818010661	1	3003.546	597.315	672.5276	810.2264	1105.194133	1062.284056	981.226318	799518.38	2635183.86	2449.798584	1200.279663	-215.614594
55527818010661	2	3810.962	150.302	1502.1854	1580.7795	1726.775067	1793.844556	1691.410136	799518.38	2635220.44	2697.499512	1519.622681	-193.565094
55527818010661	3	2925.978	5875.451	2929.1718	1833.8249	1735.393267	1793.290389	1704.965364	799550.05	2635165.57	2884.112793	1800.174316	-27.768499
55527818010661	4	1784.712	6120.749	2401.6134	1744.7061	1681.941267	1641.812167	1770.988909	799486.7	2635165.57	2308.887207	1242.038574	-59.715599
55529265010661	1	1284.361	1258.265	1487.8986	2545.0513	2266.098933	2021.103722	1917.114136	824150.52	2663048.56	3741.621826	2880.56958	-44.610699
55529265010661	2	716.412	1581.416	1811.1324	1930.5794	1815.833	1861.444722	1735.415091	824150.52	2663085.14	3772.618408	2905.293701	4.3819
55529265010661	3	1094.081	7513.096	2759.7824	2476.5095	2248.9526	2156.383778	2081.926636	824182.19	2663030.28	3676.656494	2851.360352	-7.8175
55529265010661	4	1128.775	2464.39	2293.9294	1819.7758	1988.704133	1821.672	1685.735409	824118.84	2663030.28	3743.128174	2969.239014	13.5311
55530010010661	1	4242.502	1428.988	1507.494	1954.437	1775.372133	1707.144889	1759.34	797218.09	2631397.76	3261.981445	2111.823975	-397.643005
55530010010661	2	2285.655	2096.798	1282.0694	1626.8646	2043.226	2070.032056	1953.726045	797218.09	2631434.33	3388.034912	2509.611572	-7.384
55530010010661	3	3188.767	2503.762	2112.9444	1695.7032	1936.262333	2094.397944	2058.223727	797249.77	2631379.47	3105.623047	2116.487793	-249.913101
55530010010661	4	498.214	101.954	619.1808	1299.348	1260.0358	1243.1775	1358.205727	797186.42	2631379.47	3428.58667	2309.251465	-301.341095
55530903010661	1	746.371	583.166	1421.6304	1273.7631	1322.138333	1181.325778	1253.197409	805510.07	2676414.98	2574.818604	1263.759155	-435.787903
55530903010661	2	925.854	583.166	1393.1364	1403.7418	1160.7426	1139.274056	1233.316909	805510.07	2676451.56	2669.625	1144.920654	-449.245209
55530903010661	3	1252.66	583.166	1510.5142	1206.1902	1380.8642	1248.258333	1184.922091	805541.75	2676396.7	2665.258301	1234.133911	-404.107788
55530903010661	4	988.209	899.697	1034.3446	788.2925	748.346267	773.201667	1036.485818	805478.4	2676396.7	2550.375732	1273.184448	-255.623993
55531470010661	1	1464.811	1749.572	1472.2906	1251.5696	1408.98	1615.511056	1559.044136	813065.94	2679298.3	2188.725586	1474.85376	82.775398
55531470010661	2	394.877	1127.768	1281.0754	966.3756	1172.9856	1393.291944	1379.359955	813065.94	2679334.88	2353.544678	1419.194458	-159.569794
55531470010661	3	1745.667	1395.718	1706.3032	1364.5981	1528.779067	1490.372056	1684.468727	813097.61	2679280.01	2551.083252	1820.677734	76.459099
55531470010661	4	296.865	767.518	1157.114	1659.2897	1268.231667	1402.946167	1314.218318	813034.26	2679280.01	2479.022217	1714.875122	107.947998
55531785010661	1	2309.901	2098.915	1322.7832	947.1896	1036.613533	1139.708611	1226.6205	822285.27	2678843.05	3760.752197	3005.134277	189.160202
55531785010661	2	2274.485	1571.582	1768.2974	1548.9771	1474.5658	1493.533667	1572.382955	822285.27	2678879.62	3645.401611	2977.799072	173.302902
55531785010661	3	1466.114	404.823	1834.4774	1690.6201	1566.045067	1503.017444	1442.396273	822316.95	2678824.76	3480.62207	2816.5979	144.065201
55531785010661	4	1835.666	1285.229	1178.1472	1346.4434	1317.109333	1401.550611	1469.365	822253.6	2678824.76	3636.038574	2915.671387	139.968307
55532329010661	1	2526.039	4750.306	1940.1102	1920.1845	1925.504733	1917.507667	1879.155364	827785.44	2636575.22	3321.408691	2550.194092	20.7097
55532329010661	2	3526.213	714.167	1770.2902	2041.5081	1813.198067	1802.593167	1724.060909	827785.44	2636611.79	3211.05957	2285.437012	-32.2295
55532329010661	3	1921.788	1760.154	2377.549	1998.2308	1845.9628	1742.183389	1873.757818	827817.11	2636556.93	3151.136719	2369.033691	76.039803
55532329010661	4	2755.615	2711.169	1816.9048	1735.4003	1766.517133	1697.162222	1894.578682	827753.76	2636556.93	3167.083008	2436.591064	155.158005
89732397010661	1	5301.807	319.843	1130.5028	1535.9906	1569.7564	1585.006833	1517.288682	820038.25	2682805.52	2572.493164	1801.836182	171.762299
89732397010661	2	3926.735	1058.579	803.4852	1095.2734	1120.611467	1197.283333	1191.146545	820038.25	2682842.09	2459.892578	1738.606445	175.135101
89732397010661	3	5681.835	1986.13	2001.297	2093.0856	1827.448067	1819.138167	1715.939955	820069.92	2682787.23	2746.245361	2016.426758	122.758102
89732397010661	4	2027.387	157.758	1698.9624	1337.0293	1483.503133	1598.029889	1531.767182	820006.57	2682787.23	2740.011719	1819.998047	-69.082703
89732509010661	1	1755.917	1854.969	1808.0346	1882.5781	2000.085667	2085.332278	2054.262182	822052.98	2680782.18	4321.188965	3437.105713	66.403999
89732509010661	2	757.849	2784.432	1808.0346	1882.5781	2193.882867	2085.332278	2054.262182	822052.98	2680818.76	4327.655273	3505.155273	242.415695
89732509010661	3	190.967	320.651	553.9796	978.8929	1381.452733	1350.918389	1321.0275	822084.66	2680763.89	3852.605713	3072.816406	176.807495
89732509010661	4	1429.769	1854.969	1808.0346	1882.5781	2000.085667	2085.332278	2054.262182	822021.31	2680763.89	4417.17041	3542.925537	103.522202
89732597010661	1	307.215	4135.511	2241.8788	1648.0414	1519.276533	1590.402167	1443.660636	778909.74	2668060.75	3830.598389	2893.533203	-56.1189
89732597010661	2	2110.013	978.036	728.1066	589.0371	697.234067	800.517444	979.824545	778909.74	2668097.32	3905.273438	3065.112305	87.820503
89732597010661	3	536.411	1072.538	1591.534	1602.8686	1589.093667	1729.839833	1907.531773	778941.42	2668042.46	3774.052979	2799.230469	-66.882301
89732597010661	4	1199.107	1986.991	1803.8394	1584.2298	2063.787667	1942.249278	1790.229682	778878.07	2668042.46	3719.891602	2774.025879	-71.7976
89732677010661	1	1703.197	7513.096	2637.9592	2316.1728	1979.863467	2071.397389	1919.938727	783161.8	2668967.88	3685.702637	2829.086182	1.8734
89732677010661	2	1099.595	1986.991	1189.9014	1561.2241	1525.682067	1979.997833	1907.698909	783161.8	2669004.46	3691.647705	2739.301514	-19.4993
89732677010661	3	979.519	2604.333	1844.4646	1981.254	1740.9642	1760.314	1642.884273	783193.47	2668949.59	3723.364014	2924.80542	94.236
89732677010661	4	1776.571	1409.85	2250.4364	2021.5795	1833.6182	1779.585111	1666.073682	783130.12	2668949.59	3770.102783	2941.755127	74.644997
89732776010661	1	2948.362	345.3	928.5916	1044.6511	1294.756867	1189.345722	1334.893227	794820.38	2668803.51	1929.412354	1016.858887	-246.066498
89732776010661	2	3148.9	505.408	928.5916	1082.3473	1332.8874	1330.074722	1431.101364	794820.38	2668840.09	1890.293213	978.154602	-241.574097
89732776010661	3	2600.691	505.408	707.4628	1346.6385	1312.0752	1583.952944	1684.967364	794852.05	2668785.23	1904.682739	1097.863647	-142.181702
89732776010661	4	470.752	1027.759	1228.985	1057.7618	1253.7216	1200.259667	1299.283273	794788.7	2668785.23	1961.65564	942.99823	-371.126312
89732852010661	2	505.408	3148.9	1889.1552	1566.3514	1413.561333	1660.448444	1777.439727	799964.1	2673185.26	1897.507446	1005.172424	-190.389496
89732852010661	3	1324.916	1126.42	1723.095	1352.7872	1290.008067	1345.5405	1598.637727	799995.78	2673130.4	2075.655273	1079.840454	-324.532013
89732852010661	4	1804.42	1585.307	1306.6728	1640.7668	1385.347867	1440.4385	1463.991864	799932.43	2673130.4	2011.414795	1015.562073	-336.907715
89732939010661	1	402.523	2948.362	1998.4794	1704.8586	1711.9998	1615.806833	1519.442409	808786.59	2673212.99	1927.704956	1073.185547	-272.082703
89732939010661	2	251.866	1533.41	1686.529	1636.0796	1724.629333	1672.972889	1932.107227	808786.59	2673249.57	2098.371826	1174.342285	-193.6082
89732939010661	3	467.485	73.511	1194.476	1444.9091	1586.808933	1398.892667	1356.314773	808818.27	2673194.7	2313.857422	1292.871216	-358.602295
89732939010661	4	345.3	2948.362	2157.7336	1736.8882	1698.404133	1605.939389	1665.671227	808754.92	2673194.7	1957.149414	1026.880859	-202.402695
89733074010661	1	243.939	995.235	1935.6282	1862.2653	1970.239867	2033.652444	1818.127545	806834.27	2672043.58	2827.835205	2049.50708	100.956703
89733074010661	3	224.875	2531.534	1560.8018	1681.7289	2010.589067	1965.558833	1843.287091	806865.94	2672025.29	2441.741699	1649.695557	-56.828602
89733100010661	1	268.831	1219.75	1220.867	1008.3679	1309.532867	1229.698778	1272.409636	782557.74	2661019.82	3957.61792	3051.807373	-30.594
89733100010661	2	978.036	585.09	821.572	980.87	942.038	907.841722	940.010136	782557.74	2661056.4	3923.169434	3042.223389	46.306599
89733100010661	3	915.781	1592.852	1016.058	2041.6142	1923.7856	2023.202167	1988.733773	782589.42	2661001.53	4088.068848	3216.289795	46.832699
89733100010661	4	394.658	1698.176	1709.3054	1490.4784	1430.8178	1373.405833	1424.9075	782526.07	2661001.53	3811.430176	2938.611084	-74.187103
89733223010661	1	2641.01	1076.636	682.4032	631.5704	872.662867	759.185167	927.212045	790925.87	2661862.4	2438.546387	1703.493042	61.8013
89733223010661	2	2059.359	1104.304	1204.859	1279.2372	1145.147133	1230.621722	1299.412364	790925.87	2661898.98	2475.264893	1768.676514	83.8358
89733223010661	3	1574.984	86.272	900.546	1564.403	1639.169067	1738.919444	1623.029591	790957.55	2661844.11	2318.707031	1616.679077	32.637699
89733223010661	4	5992.412	156.639	1089.1514	1206.3154	1694.119867	1738.919444	1722.313	790894.19	2661844.11	2335.719482	1618.546265	74.786003
89733340010661	1	670.817	1018.944	565.389	1179.024	1220.5948	1825.413833	1666.289455	798566.66	2662184.7	2139.658691	1306.667847	1.337
89733340010661	3	390.375	661.719	681.9362	1642.8626	1451.508667	1515.231389	1443.533227	798598.33	2662166.41	2179.475586	1398.222778	52.760601
89733382010661	1	2317.084	887.965	1423.8472	1259.9978	1293.359267	1485.314333	1396.301318	810676.36	2664781.73	2923.811035	1800.540649	-99.659401
89733382010661	2	5875.451	269.95	1515.0754	1668.1258	1381.1596	1599.708833	1589.726773	810676.36	2664818.31	2882.306152	1866.697144	-54.697601
89733382010661	3	3733.868	2149.74	1686.7422	1721.7541	1776.656133	1650.698167	1719.997227	810708.04	2664763.45	2727.652344	1693.384644	-154.281799
89733382010661	4	2552.045	2149.74	1836.0324	1502.0651	1639.377733	1703.308	1656.268227	810644.69	2664763.45	2825.145508	1735.868042	-113.151901
89733540010661	4	2151.489	731.348	946.9502	1449.4283	1293.619333	1326.188722	1352.781	813638.84	2664000.34	2519.314697	1741.679443	84.097702
89733582010661	1	2501.267	2568.025	1310.833	2145.8235	1869.721	1798.819389	1751.674955	823015.76	2665742.3	2600.005615	1813.000244	11.0839
89733582010661	2	3006.24	157.758	1231.2512	1276.7701	1361.134867	1355.954278	1651.151727	823015.76	2665778.87	2760.036133	1824.061279	-116.588699
89733582010661	3	2801.303	2103.453	1321.1564	1493.943	1774.900733	1934.221889	1855.083545	823047.43	2665724.01	3117.17041	2332.575684	25.559099
89733582010661	4	1087.76	3107.549	2039.9694	2104.7377	1936.151667	1723.248389	1990.1885	822984.08	2665724.01	2478.847412	1554.780151	-109.628197
89733842010661	1	1267.87	1043.294	2654.7684	2079.0028	1818.543667	1637.936222	1606.459591	820121.61	2661721.92	2283.87207	1571.769409	86.965202
89733842010661	2	2352.812	1017.595	1094.4802	1466.1603	1380.562333	1325.645167	1600.001591	820121.61	2661758.5	2163.856201	1514.680298	63.0751
89733842010661	3	133.586	2641.01	985.9586	1273.8929	1349.616533	1379.591222	1621.375727	820153.28	2661703.63	2403.889893	1678.32605	65.5382
89733842010661	4	1104.304	2059.359	1247.6698	1304.6066	1523.723533	1469.204111	1385.003818	820089.93	2661703.63	2463.604004	1783.022095	96.699997
89733987010661	1	5300.636	312.321	1193.8156	1417.6049	1616.415333	1622.668833	1626.883636	780240.58	2652432.76	3452.105713	2542.131592	32.287601
